date	state	King	Snohomish	Pierce	Ann Arbor	Boston	San Diego	DC	USA
2020-01-26	0.132703592856884	0.447795346779434	0	0	0	0	0	0	0.0152327786559695
2020-02-02	0	0	0	0	0	1.24392498137222	0	0	0.00913966719358168
2020-02-09	0	0	0	0	0	0	0	0	0.0121862229247756
2020-02-16	0	0	0	0	0	0	0.599101946182672	0	0.00609311146238779
2020-02-23	0	0	0	0	0	0	0	0	0.00609311146238779
2020-03-01	1.32703592856884	3.58236277423547	2.45428585803674	0	0	0	0	0	0.0700707818174596
2020-03-08	14.7300988071141	33.1368556616781	35.5871449415328	4.48783180503961	0	23.6345746460722	0.299550973091336	0	1.52023130986575
2020-03-15	63.8304281641612	136.129785420948	150.93858026926	24.6830749277179	13.6017040214798	67.1719489941001	3.89416265018737	0	8.21351425129874
2020-03-22	163.225419213967	292.41036144697	400.048594859989	90.8785940520521	97.9322689546546	501.301767493006	41.6375852596957	144.527303616442	96.6062822361584
2020-03-29	332.687907292208	501.082993046186	530.125745335936	235.61116976458	573.991909706448	1241.43713140948	98.5522701470496	340.064243803392	330.855952407657
2020-04-05	391.741006113522	451.377709553669	793.961475074886	416.246399917424	851.466671744636	2382.11633932781	252.221919342905	935.176670459328	638.475824253498
2020-04-12	343.038787535045	563.774341595307	377.960022137658	272.635782156156	631.119066596663	3152.10590279721	143.185365137659	1236.98368683484	665.507913256381
2020-04-19	257.710377328069	334.950919391016	338.691448409071	237.855085667099	454.296914317426	3960.65714068916	138.99165151438	1300.74573254797	601.094585431749
2020-04-26	209.53897312102	308.53099393103	206.160012075086	113.31775307725	391.729075818619	3754.16559378137	232.152004145785	1484.94719794148	629.247806943712
2020-05-03	228.780994085268	262.408073212748	242.974299945638	167.171734737726	326.440896515515	2571.19293649639	264.803060212741	1664.89786028744	580.950758937095
2020-05-10	229.444512049553	249.869803502924	211.06858379116	189.610893762924	212.186582735085	1833.54542254266	299.251422118245	1779.66954257108	518.11250042549
2020-05-17	196.534021021045	208.224836252437	126.395721688892	132.391038248669	212.186582735085	1202.87545698694	272.591385513116	1205.81113115286	475.354090738183
2020-05-24	188.969916228203	139.264352848404	136.212865121039	85.2688042957526	190.423856300717	886.918511718395	259.111591724006	1398.51420264145	471.308264727158
2020-05-31	249.217347385228	138.368762154845	88.3542908893228	203.074389178042	160.500107453462	544.839141841034	233.649759011242	979.101635283932	438.871585857136
2020-06-07	322.735137827942	189.86522703448	82.2185762442309	139.122785956228	87.0509057374708	434.129818498906	298.053218225879	752.392139415005	454.271925078322
2020-06-14	275.890769549462	132.995217993492	150.93858026926	97.6103417596115	65.2881793031031	312.225170324428	289.066689033139	616.366441893648	456.99859245774
2020-06-21	359.759440235013	195.238771195833	125.168578759874	170.537608591505	125.135676997614	238.833596423467	405.89156853876	358.484390342742	578.2850226723
2020-06-28	449.599772599123	360.027458810665	256.47287216484	242.342917472139	149.618744236278	253.760696199934	759.96081873272	323.061031613222	845.187677170735
2020-07-05	621.716332534502	480.932202441112	322.738590331832	385.953535233407	242.110331582341	259.980321106795	1016.97555364509	331.562637708307	1059.58599019777
2020-07-12	633.128841520194	445.556370045536	392.685737285879	442.051432796402	421.652824665874	344.567219840106	958.862664865367	517.181037450992	1251.84498272623
2020-07-19	794.098299655594	534.219848707864	444.225740304651	649.613653779484	514.144412011937	359.494319616573	1124.81390395797	586.610820560851	1377.98457622058
2020-07-26	735.974125984279	565.565522982424	467.541455956	817.907346468469	424.37316547017	330.884045045011	989.416864120683	735.388927224835	1398.07356471207
2020-08-02	718.0591409486	464.363774610273	456.497169594834	734.882458075236	391.729075818619	505.033542437123	875.287943372884	699.965568495315	1300.00493572494
2020-08-09	658.87333853443	486.753541949244	400.048594859989	605.857293680347	378.127371797139	543.595216859662	877.684351157615	678.711553257603	1206.82298213064
2020-08-16	540.103622927518	461.229207182816	315.375732757721	479.076045187978	296.51714766826	648.084915294928	609.88578121396	661.708341067433	1134.02553293377
2020-08-23	521.790527113268	531.980871973967	350.962877699254	444.295348698921	312.839192494036	675.451264885117	594.908232559393	524.265709196896	911.297936537642
2020-08-30	444.822443256275	386.895179617431	306.785732254593	305.172562742694	337.322259732699	638.133515443951	574.239215416091	522.848774847715	892.113775098314
2020-09-06	408.992473184917	308.53099393103	229.475727726435	325.367805865372	321.000214906924	565.985866524362	746.780575916701	453.418991737856	858.421915267041
2020-09-13	364.934880356431	259.273505785292	218.43144136527	270.391866253637	418.932483861578	618.230715741995	637.444470738363	443.50045129359	779.829917069432
2020-09-20	379.001461199261	274.946342922572	203.70572621705	307.416478645213	389.008735014323	680.426964810606	609.586230240869	514.34716875263	888.27511487701
2020-09-27	525.506227713261	306.739812543912	265.062872667968	392.685282940966	693.68690509547	671.719489941001	648.827407715834	417.995633008336	868.018565820302
2020-10-04	503.610134891875	433.913691029271	328.874304976924	427.465979430023	897.712465417668	878.21103684879	587.41945823211	381.155339929635	919.523637011866
2020-10-11	555.497239698917	472.424090852302	434.408596872504	514.978699628295	674.644519465399	715.256864289028	679.082055998059	658.874472369072	1060.32325668472
2020-10-18	616.939003191654	487.649132642803	628.297179657406	631.662326559325	1422.73824064679	1021.2624097066	580.230234877918	546.936658783789	1199.82504361609
2020-10-25	673.736140934401	592.43324378919	641.795751876608	743.858121685315	1569.63664407877	1477.7828778702	717.125029580659	562.522936624777	1502.58261251495
2020-11-01	819.577389484116	784.985242904347	747.330043772188	738.248331929016	1528.83153201433	1816.13047280345	815.976850700799	852.994478206841	1796.98347904314
2020-11-08	1273.68908424037	1345.6250170722	1380.53579514567	1192.64130218928	1931.44197105013	2047.50051933868	995.108332609418	895.502508682265	2494.05675623042
2020-11-15	1789.64065326794	1688.18845735846	1558.47151985333	1733.42503469655	2725.78148590455	2630.90133560225	1466.002462309	1382.92792480046	3194.66708462162
2020-11-22	2186.82250668859	2145.83530176705	1709.41010012259	2120.50052788122	3158.31567378761	2584.87611129148	2206.19291681769	1663.48092593826	3693.9396844054
2020-11-29	2388.53196783106	2110.45946937147	2143.8186969951	2353.86778174328	3389.54464215277	2445.55651337779	2990.7169153439	1837.7638508875	3580.63218365084
2020-12-06	2558.12715950215	2213.45239913074	2227.26441616834	2237.18415481225	2649.61194338427	4739.35417902817	3557.46735643271	2391.78518141719	4286.73849858111
2020-12-13	2819.42053383736	2360.32927287439	2526.68729084883	2903.62717786063	2796.51034681625	4957.04105076831	4840.14462320981	2462.63189887623	4648.3524776509
2020-12-20	1550.24337175412	1230.98940829666	1364.58293706843	1351.95933126818	2494.5525175394	5004.31020006045	6049.73145255262	2447.04562103524	4718.51160958457
2020-12-27	1866.74144071779	1303.08445912815	1773.22153243155	1910.69439099561	1335.68733490932	4260.44306119987	6081.7834066734	2268.51189303846	4007.38457080929
2021-01-03	2477.17796785946	2047.32032547557	2277.5772762581	2268.59897744752	1713.81470670646	4784.13547835757	7031.95909331911	2213.25145342041	4774.57737470573
2021-01-10	2141.5705815244	1582.50875551852	1835.80582181148	2136.20793919885	2236.12014113128	6534.33792714829	7505.54918177652	2872.12592578948	5301.93007866393
2021-01-17	2423.1676055667	1887.90518202209	2026.01297580933	2433.52679628273	1719.25538831505	5249.36342139078	6208.49346829103	2918.88475931245	4655.94754108877
2021-01-24	1375.60544355446	1082.76914851267	807.460047294088	1562.88742610504	1414.5772182339	4230.58886164693	4818.57695314723	2054.55480631216	3615.14052041807
2021-01-31	1512.68825497562	1153.9686086506	1005.03005886605	1896.10893762924	2154.5099170024	3480.50209787948	3434.35190649217	2226.00386256304	3136.6423841653
2021-02-07	1133.68679377636	756.326340710463	901.950052828503	1253.22703155731	1678.45027625061	2725.43963418654	2690.26728933329	1647.89464809727	2523.68146416055
2021-02-14	1048.49108716224	824.839028767717	719.105756404766	1456.30142073535	1488.02641994989	2048.74444432005	1780.83053502799	1251.15303032665	1946.52366710879
2021-02-21	760.789697848516	579.447178732587	785.371474571758	934.590973399499	1060.93291367543	1681.78657481525	1495.95755961813	1034.36207490198	1404.19714173177
2021-02-28	789.984488277031	527.950713852952	617.252893296241	1110.7383717473	1101.73802573986	1853.44822224461	1061.00954668951	1346.08763172176	1460.60716765056
2021-03-07	635.119395413047	448.243142126213	439.317168588577	895.322445105402	726.330994747022	1641.98097541133	841.738234386654	1163.30310067744	1260.94199813957
2021-03-14	644.010536134458	545.862527724129	389.004308498824	926.73726774068	843.305649331748	1603.4193009888	782.726692687661	1547.29230930543	1149.2156598095
2021-03-21	712.08747927004	623.331122716971	460.178598381889	1079.32354911203	1069.09393608831	1640.73705042996	701.847929953	1017.35886271181	1167.75395143381
2021-03-28	829.530158948382	900.068647026661	622.161465012314	1250.98311565479	2121.86582735085	2185.576192271	580.230234877918	1340.41989432504	1348.77419986989
2021-04-04	965.949452405259	993.657874503563	883.542908893227	1464.15512639417	2733.94250831744	2206.72291695432	674.88834237478	1221.39740899385	1375.23658295104
2021-04-11	1048.49108716224	1019.63000461677	973.124342711569	1470.88687410173	3555.48543121482	2545.07051188757	597.903742290307	1123.62893890037	1490.80158150242
2021-04-18	1226.71201236904	1198.30034798176	1176.83006892862	1570.74113176386	3786.71439957998	1780.05664834365	579.930683904827	1178.88937851843	1447.33332432975
2021-04-25	1278.59911717608	1228.30263621599	1099.52006440046	1975.76795216869	2157.2302578067	1283.73058077613	196.205887374825	936.593604808508	1232.14899992406
2021-05-02	1267.4520153761	1252.93138028885	1179.28435478666	1778.30335274695	1409.13653662531	1047.38483431541	375.337369283444	675.877684559241	1052.22246499548
2021-05-09	1236.00126386902	1170.53703648144	1141.24292398709	1870.30390475026	1052.77189126254	796.111988078223	471.493231645763	538.435052688704	870.535020854268
2021-05-16	1142.44523090491	977.985037366283	962.080056350403	2012.79256456027	720.89031313843	578.425116338084	384.024347503093	517.181037450992	705.716355796678
2021-05-23	654.096009191582	435.704872416389	555.895746845322	712.443299050038	481.500322360385	419.202718722439	205.491967540657	287.637672883702	539.19161952962
2021-05-30	1092.54867999073	630.943643612222	751.011472559243	1930.88963411829	261.152717212412	266.199946013656	175.237319258432	212.54015237712	423.431641411446
2021-06-06	569.961931320317	309.426584624589	429.50002515643	700.101761586179	81.6102241288789	187.832672187206	185.122501370446	240.878839360736	306.498739336762
2021-06-13	543.819323527511	359.131868117106	395.140023143916	536.295900702233	95.2119281503587	120.660723193106	182.426542612624	157.279712759069	298.78790678111
2021-06-20	405.409476177781	239.570510526997	320.284304473795	329.855637670411	73.449201715991	82.0990487705667	175.237319258432	90.6837983475712	245.607229937389
